koi_fpflag_co,koi_time0,koi_impact,koi_duration,koi_depth,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_model_snr,koi_count,koi_tce_plnt_num,koi_smet,ra,dec,koi_fwm_sdec,koi_fwm_srao,koi_fittype_ls,koi_fittype_lsmcmc,koi_fittype_mcmc,koi_disposition
0.0,2454974.355,0.426,2.9254,178.2,0.88106,1.67,0.0451,86.96,1356.0,798.41,8.04,0.2555,48.8,2.0,2.0,0.18,291.65317,44.688271,44.688125,-0.15,0.0,1.0,0.0,0
0.0,2454967.444,0.4722,3.568,78.7,0.44407,15.33,0.0607,85.94,3859.0,52428.3,6.38,0.2366,8.6,1.0,1.4352941176470588,-1.0,288.68259,41.30732,43.62016938,-0.17156470588235295,0.0,0.0,1.0,1
1.0,2454966.627,1.246,4.737,1269.9,0.0944,38.6,0.2077,86.23,602.0,31.08,18.97,0.2427,59.2,1.0,1.0,-0.1,288.44287,41.17218,41.173996,37.27,0.0,1.0,0.0,1
0.0,2454966.18,1.1117,10.232,232.5,0.00833,20.42,0.0312,14.32,2154.0,5090.14,1.147,0.3134,54.4,1.0,1.423529411764706,-0.6,293.2735,41.25769,43.62016938,-0.17156470588235295,0.0,0.0,1.0,1
0.0,2454968.108,0.942,1.9826,182.6,0.23091,1.68,0.047,80.24,1160.0,428.25,5.56,0.2602,38.0,1.0,1.0,0.06,290.88467,38.057571,38.0575,-1.27,0.0,1.0,0.0,0
0.0,2454974.761,0.02,6.2877,148.1,0.38989,3.51,0.1114,89.92,1422.0,965.62,13.634,0.3044,38.9,1.0,1.0,-0.1,291.03192,38.21196,38.21188,-0.36,0.0,1.0,0.0,0
0.0,2455101.024,0.319,2.715,801.5,4.05514,2.18,0.0871,89.36,672.0,48.37,28.48,0.153,41.9,2.0,1.0,0.02,291.36478,37.609169,37.6091,-0.14,0.0,1.0,0.0,0
0.0,2454968.872,0.945,3.587,764.2,0.32657,2.82,0.1547,87.52,505.0,15.33,21.8,0.153,26.3,2.0,2.0,0.02,291.36478,37.609169,37.60914,0.27,0.0,1.0,0.0,0
1.0,2454965.835,0.01,2.0799,1145.5,0.88636,2.92,0.0169,89.82,1784.0,2386.13,3.1507,0.2327,121.1,4.0,1.0,0.02,296.38229,48.045311,48.02388,47.36,0.0,1.0,0.0,1
0.0,2454970.696,0.621,4.66,124.5,0.20573,1.7,0.0547,84.31,1372.0,835.65,6.27,0.2949,20.9,4.0,2.0,-0.34,293.08463,41.135441,41.13534,0.28,0.0,1.0,0.0,0
0.0,2454980.439,0.966,8.536,242.9,0.00972,2.96,0.1447,80.73,843.0,119.42,6.0,0.2949,22.8,4.0,3.0,-0.34,293.08463,41.135441,41.13547,0.71,0.0,1.0,0.0,0
1.0,2454972.816,0.497,2.288,48.3,6.39782,0.62,0.1062,89.28,679.0,50.41,39.6,0.1959,16.5,2.0,2.0,0.04,294.49011,38.194126,38.19217,22.65,0.0,1.0,0.0,1
0.0,2455005.387,0.337,23.2842,66894.0,0.03339,20.06,0.1773,88.34,455.0,10.1,11.602,0.1405,765.0,1.0,1.0,0.3,297.75708,41.680454,41.68046789,-0.0271,0.0,1.0,0.0,1
0.0,2454973.698,1.1,4.47001,61625.0,1.24625,53.25,0.1144,87.33,777.0,86.13,23.632,0.2622,930.3,1.0,1.0,0.0,290.35294,41.769741,41.76973049,-0.1152,0.0,1.0,0.0,1
1.0,2454967.217,1.297,3.5289,2468.5,0.08845,35.27,0.0167,29.79,1864.0,2846.03,1.494,0.2711,245.6,1.0,1.0,-0.24,298.71152,41.635792,41.635309,42.27,0.0,1.0,0.0,1
1.0,2454976.284,1.269,5.7401,2124.3,0.02742,37.47,0.1006,77.64,880.0,141.63,5.93,0.2965,102.8,1.0,1.0,-0.36,296.29855,41.602718,41.607758,-19.389,0.0,1.0,0.0,1
0.0,2454980.865,0.346,5.668,1086.1,2.25989,2.28,0.2548,89.72,348.0,3.48,70.0,0.1054,34.5,1.0,1.0,0.12,293.74393,38.939281,38.93922,0.49,0.0,1.0,0.0,0
0.0,2454969.618,0.011,5.0197,653.5,0.96491,3.39,0.1146,89.97,929.0,176.29,21.01,0.305,80.8,4.0,2.0,-0.04,300.51712,44.38158,44.381514,0.6,0.0,1.0,0.0,0
0.0,2454993.207,0.938,6.122,910.0,0.09877,3.7,0.1994,86.92,563.0,23.82,17.44,0.2602,25.3,3.0,1.0,0.14,293.56815,39.03632,39.03662,0.57,0.0,1.0,0.0,0
0.0,2454977.32,0.676,3.439,355.6,2.00195,1.75,0.1515,88.95,618.0,34.57,37.0,0.2676,23.0,3.0,1.0,-0.14,290.72867,37.252651,37.25229,0.2,0.0,1.0,0.0,0
1.0,2454970.171,0.923,10.168,944.3,0.01637,6.85,0.1881,82.44,1351.0,788.02,7.02,0.2918,86.2,1.0,1.0,0.07,299.15353,40.286961,40.29061,14.75,0.0,1.0,0.0,1
0.0,2454975.819,0.029,6.057,434.4,1.67728,2.02,0.2329,89.97,533.0,19.02,53.71,0.2916,28.3,1.0,1.0,-0.16,290.1315,41.3815,41.38167,0.28,0.0,1.0,0.0,0
1.0,2454975.211,0.636,2.406,85.3,4.49762,2.02,0.1499,89.05,1285.0,643.83,38.4,0.3316,21.0,1.0,1.0,0.21,297.98123,41.44487,41.45233,-51.37,0.0,1.0,0.0,1
0.0,2455009.306,0.684,5.5418,273110.0,13.15835,102.08,0.387,89.78,554.0,22.33,177.54,0.2998,3420.3,1.0,1.0,-0.58,299.0209,44.17276,44.17272902,0.0083,0.0,1.0,0.0,1
1.0,2454968.259,1.261,3.1424,1138.5,0.03231,65.25,0.052,59.63,2371.0,7471.65,2.493,0.2935,253.4,1.0,1.0,0.21,294.1434,39.089779,39.088794,-84.281,0.0,1.0,0.0,1
0.0,2454957.061,0.02,2.7361,473.0,2.0886,1.85,0.0528,89.91,932.0,177.79,13.6091,0.186,115.4,3.0,2.0,0.18,299.13922,40.94902,40.948887,0.12,0.0,1.0,0.0,0
1.0,2454990.385,0.941,22.695,778.9,0.0018,3.6,0.1792,77.61,557.0,22.74,4.383,0.186,55.9,2.0,1.0,0.16,297.75311,41.675991,41.68309,13.63,0.0,1.0,0.0,1
0.0,2455190.126,0.043,3.4045,611.4,1.2181,2.26,0.0601,89.8,1007.0,242.97,12.225,0.2622,34.1,3.0,1.0,0.0,290.21518,41.77597,41.77609,1.05,0.0,1.0,0.0,0
0.0,2454964.947,1.26,1.05299,1996.3,0.47291,26.67,0.0152,58.26,1730.0,2128.29,2.39,0.2434,251.9,1.0,1.0,-0.24,291.07126,38.999039,38.998983,-0.099,0.0,1.0,0.0,1
1.0,2454966.273,1.216,3.68,802.8,0.02011,21.81,0.0392,54.96,1101.0,348.05,2.12,0.2396,48.2,1.0,1.0,-0.1,294.07071,38.981331,38.982556,-20.84,0.0,1.0,0.0,1
1.0,2454966.228,1.255,2.4546,903.9,0.05072,67.17,0.0406,62.83,1934.0,3304.55,2.75,0.2949,86.1,1.0,1.0,-0.32,295.94055,38.876389,38.875857,1.12,0.0,1.0,0.0,1
0.0,2455011.587,1.228,3.02,903.5,0.25254,23.05,0.0101,15.47,2216.0,5746.51,1.274,0.2711,82.4,1.0,1.0,-0.22,294.61893,38.611889,38.61313,2.6,0.0,1.0,0.0,1
0.0,2454970.631,0.718,3.215,236.6,1.22851,1.45,0.1075,88.16,734.0,68.66,22.29,0.2676,19.4,3.0,2.0,-0.14,290.72867,37.252651,37.25283,0.77,0.0,1.0,0.0,0
1.0,2454987.882,1.22,14.581,1058.5,0.00223,22.32,0.1649,73.51,521.0,17.37,4.3,0.2043,65.8,1.0,1.0,-0.06,293.71075,38.983608,38.983405,-4.93,0.0,1.0,0.0,1
1.0,2454987.883,1.25,14.755,2017.9,0.00375,24.6,0.1598,75.84,494.0,14.09,5.11,0.2075,79.4,1.0,1.0,-0.18,293.67657,38.991379,38.991595,-0.05,0.0,1.0,0.0,1
0.0,2454968.893,0.8548,17.573,5559.7,0.0031,4.5,0.0607,60.73,1059.0,297.81,1.7434,0.2975,414.4,1.0,1.4352941176470588,-0.4,290.77863,37.564079,43.49296027411765,-0.19062352941176475,0.0,0.0,1.0,1
0.0,2454980.396,0.985,2.4775,5144.4,1.2043,27.36,0.1382,87.74,1060.0,298.77,25.0,0.2865,175.9,1.0,1.0,0.24,289.87347,43.203838,43.203834,-0.067,0.0,1.0,0.0,1
0.0,2454966.638,0.827,4.4085,20901.0,0.21099,16.94,0.0511,81.58,1232.0,543.92,5.649,0.302,282.6,1.0,1.0,-0.1,295.03925,44.191059,44.1910334,-0.0368,0.0,1.0,0.0,1
0.0,2455190.559,0.5,2.9385,1074.9,2.12083,2.86,0.0772,88.6,748.0,74.13,20.4,0.1451,74.0,2.0,1.0,0.16,287.5932,44.17942,44.179444,0.28,0.0,1.0,0.0,0
0.0,2454966.076,0.12,1.6191,197.6,2.01904,1.16,0.0187,88.53,1612.0,1605.87,4.664,0.2327,82.6,1.0,1.0,0.0,291.43329,41.703442,41.703289,0.06,0.0,1.0,0.0,0
0.0,2454966.399,0.66,1.812,274.4,3.2136,1.48,0.0523,87.63,904.0,157.93,15.97,0.1496,16.9,1.0,1.0,0.08,287.27264,41.635559,41.63564,1.58,0.0,1.0,0.0,0
0.0,2454968.233,0.8,2.7644,39043.0,0.83388,20.05,0.0378,83.39,1231.0,542.43,6.947,0.2676,349.2,1.0,1.0,-0.1,282.60336,44.28698,44.2870303,-0.0388,0.0,1.0,0.0,1
1.0,2454967.645,0.942,3.2917,7829.2,0.11413,13.63,0.0318,70.39,1646.0,1730.47,2.807,0.3029,124.6,2.0,1.0,0.02,301.01672,44.233841,44.2321308,7.8762,0.0,1.0,0.0,1
0.0,2454975.743,0.004,4.885,271.8,0.78116,2.2,0.0951,89.99,1015.0,251.55,16.36,0.303,16.4,4.0,3.0,-0.08,292.47971,38.514919,38.51428,-0.65,0.0,1.0,0.0,0
0.0,2454978.007,0.61,7.381,471.2,0.41077,3.02,0.2178,88.84,671.0,47.96,30.2,0.303,18.5,4.0,2.0,-0.08,292.47971,38.514919,38.51467,-0.16,0.0,1.0,0.0,0
0.0,2454979.153,0.164,4.2647,1331.4,1.90961,2.54,0.1155,89.69,548.0,21.27,30.26,0.1646,41.9,2.0,1.0,-0.18,292.46976,37.567791,37.567637,0.54,0.0,1.0,0.0,0
0.0,2454988.716,0.016,13.135,313.9,0.15947,3.71,0.2641,89.96,772.0,83.75,24.123,0.3061,54.8,2.0,1.0,0.24,292.04462,37.37624,37.376,0.15,0.0,1.0,0.0,0
0.0,2455193.367,0.043,3.6813,549.1,1.19117,2.98,0.0678,89.82,1066.0,304.65,14.024,0.2286,31.5,3.0,1.0,0.16,294.48438,44.166908,44.1667,0.5,0.0,1.0,0.0,0
0.0,2455187.195,0.003,8.042,1396.2,1.92878,4.75,0.4352,90.0,421.0,7.39,105.77,0.2286,30.5,3.0,2.0,0.16,294.48438,44.166908,44.16669,-0.35,0.0,1.0,0.0,0
1.0,2455190.322,1.256,4.9095,10624.0,0.08817,37.15,0.0575,75.6,952.0,194.17,5.047,0.2327,146.3,1.0,1.0,0.0,294.99734,44.321388,44.3188523,69.646,0.0,1.0,0.0,1
0.0,2454958.339,0.194,3.2641,952.7,2.41318,2.63,0.0845,89.51,736.0,69.42,22.85,0.186,178.0,3.0,1.0,0.18,299.13922,40.94902,40.94892,0.305,0.0,1.0,0.0,0
1.0,2455110.061,1.256,8.702,5450.0,0.15797,29.55,0.3925,88.36,313.0,2.26,43.8,0.153,63.2,2.0,1.0,0.0,284.51962,44.453941,44.459079,13.09,0.0,1.0,0.0,1
1.0,2455289.844,2.309423529411765,7.13,7336.18705882353,28.591354588235298,629.1800000000001,0.7978776470588236,89.52541176470588,328.6941176470588,5.116823529411765,317.15695869411763,0.2487611764705883,75.10588235294118,2.0,2.0,-0.14023529411764704,284.51962,44.453941,44.458715,13.74,0.0,0.0,0.0,1
0.0,2454969.312,0.573,6.344,340.1,0.16709,2.0,0.0835,86.16,984.0,221.66,8.54,0.3032,28.0,1.0,1.0,-0.18,290.0004,38.53989,38.5399,0.4,0.0,1.0,0.0,0
0.0,2455049.217,0.019,18.503,266.8,0.19495,3.42,0.601,89.98,511.0,16.17,58.7,0.3061,29.0,2.0,2.0,0.24,292.04462,37.37624,37.37618,-0.02,0.0,1.0,0.0,0
0.0,2454965.988,0.076,1.8069,135.2,5.1037,1.17,0.0435,89.71,1156.0,421.61,14.843,0.224,23.4,1.0,1.0,0.21,290.68225,37.35511,37.35515,-0.8,0.0,1.0,0.0,0
1.0,2455185.723,0.045,2.7391,2721.7,0.88118,4.86,0.0298,89.53,1426.0,974.1,5.4,0.2602,63.7,1.0,1.0,0.14,292.89935,37.656059,37.67695,5.74,0.0,1.0,0.0,1
1.0,2454966.194,0.469,1.8596,219.2,1.08696,1.29,0.0205,83.41,1611.0,1588.89,4.09,0.2622,45.5,1.0,1.0,-0.02,295.51108,44.109261,44.12491,-244.34,0.0,1.0,0.0,1
1.0,2455011.528,0.448,2.394,104.1,0.75856,1.25,0.0259,84.54,1680.0,1878.1,4.71,0.2357,19.3,1.0,1.0,-0.04,300.32898,44.151119,44.1476,-0.6,0.0,1.0,0.0,1
0.0,2455190.118,0.053,3.8077,12440.0,0.77649,12.05,0.0493,89.64,1302.0,679.75,8.357,0.302,100.8,1.0,1.0,-0.12,291.27563,47.329491,47.3295194,-0.004,0.0,1.0,0.0,0
1.0,2454966.276,0.891,1.9405,4702.6,0.38116,18.66,0.0256,74.4,2654.0,11675.38,3.314,0.2998,269.8,1.0,1.0,-0.4,299.70078,47.291752,47.2917017,0.507,0.0,1.0,0.0,1
0.0,2454975.162,1.181,3.4209,6496.0,0.86924,15.25,0.1465,88.0,356.0,3.81,33.9,0.3253,63.4,1.0,2.0,-1.48,297.39066,47.255711,47.25594,-0.39,0.0,1.0,0.0,1
1.0,2455199.705,1.276,2.917,4456.8,1.04401,35.8,0.1962,88.09,564.0,23.97,38.2,0.2889,78.7,1.0,1.0,-0.12,284.99738,44.410198,44.409728,0.96,0.0,1.0,0.0,1
0.0,2454968.181,0.22,2.0295,643.4,5.77301,1.38,0.0519,89.42,569.0,24.74,21.55,0.2238,20.8,1.0,1.0,-0.14,282.72406,44.34647,44.34653,-0.17,0.0,1.0,0.0,0
0.0,2454966.433,0.127,2.2911,417.4,2.7269,1.58,0.0453,89.43,977.0,215.46,12.67,0.1959,27.9,1.0,1.0,-0.04,287.47742,44.237511,44.23754,-0.58,0.0,1.0,0.0,0
0.0,2454968.408,0.027,3.41018,2269.7,1.8432,4.91,0.0729,89.91,899.0,154.25,17.8523,0.186,437.5,3.0,2.0,0.2,298.07944,44.746319,44.7462863,-0.121,0.0,1.0,0.0,0
0.0,2455188.497,0.03,3.675,442.0,1.33381,2.01,0.0745,89.89,938.0,183.15,15.698,0.2889,23.1,1.0,1.0,-0.08,292.26291,37.236992,37.23666,0.23,0.0,1.0,0.0,0
0.0,2455081.94,0.919,4.1904,18904.0,25.41419,38.98,1.317,89.93,296.0,1.81,759.0,0.2327,66.7,1.0,1.0,-0.46,291.69672,37.238041,37.237679,0.06,0.0,1.0,0.0,1
1.0,2455190.536,0.161,3.659,254.0,0.8851,1.17,0.0521,89.14,844.0,119.7,10.67,0.1646,17.1,1.0,1.0,-0.2,291.15338,36.678841,36.67745,-7.05,0.0,1.0,0.0,1
0.0,2454978.835,0.5283164705882353,5.0,2551.301176470589,40.63932094117647,53.278941176470575,0.44705529411764705,89.63317647058824,473.01176470588234,47.28835294117647,182.53217294117644,0.25435882352941175,64.41529411764706,1.0,1.3411764705882352,-0.08870588235294116,291.35403,36.784519,43.827206935411766,-0.06485176470588233,0.0,0.0,0.0,1
0.0,2454991.04,0.035,2.6657,1629.8,14.11665,1.87,0.1415,89.98,301.0,1.95,84.56,0.4418,28.9,3.0,3.0,-0.34,299.83041,47.157459,47.15741,0.88,0.0,1.0,0.0,0
0.0,2454979.061,0.007,5.6897,555.3,2.09055,2.0,0.2279,89.99,448.0,9.54,58.81,0.186,66.8,3.0,3.0,0.18,299.13922,40.94902,40.948995,0.14,0.0,1.0,0.0,0
1.0,2454967.571,0.856,2.759,251.7,0.17723,1.44,0.0336,77.07,1282.0,638.05,3.82,0.2979,27.2,1.0,1.0,-0.66,292.85965,44.200642,44.20046,1.22,0.0,1.0,0.0,1
0.0,2454969.345,0.05,2.1059,369.5,6.73172,0.74,0.0533,89.89,425.0,7.73,26.17,0.3976,18.3,1.0,1.0,-0.16,285.62854,44.31089,44.31081,0.01,0.0,1.0,0.0,0
0.0,2455004.992,0.021,2.2753,777.7,2.78265,2.31,0.0428,89.9,996.0,232.65,12.403,0.1451,50.7,1.0,1.0,0.16,285.39133,46.180939,46.180971,-0.13,0.0,1.0,0.0,0
1.0,2455003.245,0.9,2.5048,1867.7,0.27277,4.43,0.039,80.01,1096.0,340.69,5.18,0.2043,156.5,1.0,1.0,-0.08,294.79974,46.207569,46.20735,0.392,0.0,1.0,0.0,1
0.0,2455021.874,0.054,5.985,537.4,1.07914,2.4,0.1761,89.91,672.0,48.23,33.65,0.3032,27.3,3.0,2.0,-0.2,297.9516,46.264721,46.2647,0.05,0.0,1.0,0.0,0
0.0,2454979.365,0.008,6.894,680.9,1.12551,2.7,0.2383,89.99,578.0,26.34,46.2,0.3032,28.9,3.0,1.0,-0.2,297.9516,46.264721,46.26468,0.06,0.0,1.0,0.0,0
1.0,2455009.717,0.956,3.447,1273.0,0.30427,4.42,0.1485,87.1,674.0,48.72,18.86,0.2889,36.7,1.0,1.0,-0.08,296.65915,46.382172,46.37208,-24.64,0.0,1.0,0.0,1
0.0,2455016.373,0.343,7.53837,47303.0,0.18955,19.81,0.0657,87.29,985.0,222.23,7.2745,0.2965,2561.1,1.0,1.0,-0.28,297.62027,40.943089,40.9430834,-0.0019,0.0,1.0,0.0,1
1.0,2455187.818,0.974,2.3499,861.4,0.06896,3.78,0.0192,51.47,1727.0,2103.09,1.563,0.2711,63.0,1.0,1.0,-0.2,300.45575,43.934349,43.93523,2.59,0.0,1.0,0.0,1
0.0,2454973.105,0.011,4.4481,565.4,0.9652,4.39,0.093,89.96,1163.0,432.9,16.554,0.2865,50.4,3.0,1.0,0.16,289.09689,44.004379,44.004435,-0.21,0.0,1.0,0.0,0
1.0,2454966.614,0.421,2.1188,308.5,0.81029,1.35,0.0186,83.51,1474.0,1119.9,3.72,0.2175,44.3,1.0,1.0,-0.36,297.78802,47.10107,47.1,-3.14,0.0,1.0,0.0,1
0.0,2454967.184,0.743,6.22,125.5,0.28685,1.71,0.1769,88.0,756.0,77.24,21.3,0.2891,14.3,2.0,2.0,0.1,282.2001,44.422298,44.42268,0.3,0.0,1.0,0.0,0
0.0,2455006.706,0.648,3.984,907.5,1.67641,2.37,0.1552,89.02,530.0,18.72,37.7,0.2521,35.6,1.0,1.0,-0.34,287.56967,46.56786,46.56817,0.34,0.0,1.0,0.0,0
0.0,2455003.765,0.668,4.0168,1145.9,0.79997,3.24,0.1054,87.96,775.0,85.15,18.8,0.2916,66.7,1.0,1.0,-0.22,290.06799,46.57914,46.579107,0.12,0.0,1.0,0.0,0
0.0,2454968.764,0.374,3.585,157.9,0.627,2.36,0.0533,87.39,1537.0,1317.96,8.21,0.2865,19.0,3.0,2.0,0.16,289.09689,44.004379,44.00454,-0.02,0.0,1.0,0.0,0
0.0,2454974.68,0.871,4.445,826.9,0.28137,3.24,0.1263,86.98,679.0,50.32,16.54,0.2327,46.0,1.0,1.0,-0.04,294.84384,44.077679,44.077834,0.12,0.0,1.0,0.0,0
1.0,2454970.083,1.151,2.76,158.7,0.01891,37.99,0.0747,73.7,1246.0,570.93,4.1,0.2714,17.4,1.0,1.0,-0.76,297.49332,44.051868,44.04509,-14.12,0.0,1.0,0.0,1
0.0,2454971.583,0.018,3.548,325.8,1.4571,1.52,0.0724,89.93,875.0,138.46,16.07,0.2711,21.6,2.0,1.0,-0.2,297.39319,47.164631,47.16466,0.53,0.0,1.0,0.0,0
0.0,2454973.338,0.925,3.6895,2250.0,0.4795,7.62,0.1721,87.74,855.0,126.57,23.52,0.3235,170.1,1.0,1.0,-0.1,290.10333,39.781631,39.781594,-0.036,0.0,1.0,0.0,1
1.0,2454967.058,0.528,1.3362,185.8,2.80909,1.19,0.0217,84.94,1564.0,1413.91,5.99,0.2676,34.7,1.0,1.0,-0.1,294.59613,47.197449,43.64628429764706,144.2,0.0,1.0,0.0,1
0.0,2454977.871,0.004,6.633,469.2,0.84868,2.21,0.1754,89.99,641.0,39.94,32.5,0.2965,36.1,1.0,1.0,-0.32,283.1846,47.15567,47.15568,-0.38,0.0,1.0,0.0,0
0.0,2454978.095,0.036,7.7643,956.9,0.28517,4.32,0.1186,89.86,879.0,141.0,14.7277,0.2638,200.0,1.0,1.0,0.14,286.6301,38.945599,38.945612,-0.066,0.0,1.0,0.0,0
1.0,2455011.243,0.506,3.451,82670.0,1.54812,14.45,0.0443,87.63,557.0,22.67,12.22,0.4064,314.1,1.0,1.0,-0.14,296.69562,47.327309,47.32744186,-0.0379,0.0,1.0,0.0,1
0.0,2454967.021,1.25,2.07171,33117.0,0.616,57.77,0.015,58.0,2351.0,7193.72,2.359,0.3032,578.6,1.0,1.0,-0.18,296.32028,47.40657,47.406655,-0.2022,0.0,1.0,0.0,1
1.0,2454966.387,1.262,6.6522,2936.6,0.0547,25.54,0.0169,22.02,1508.0,1222.25,1.361,0.2337,549.5,1.0,1.0,-0.42,292.83301,47.495529,47.4954291,0.301,0.0,1.0,0.0,1
0.0,2454966.279,0.162,0.6688,843.3,22.01871,1.47,0.0128,88.93,1026.0,262.51,8.63,0.3037,45.3,5.0,5.0,-0.02,297.84241,46.574268,46.57405,-0.3,0.0,1.0,0.0,0
0.0,2454997.07,1.142,6.4345,10510.0,0.34558,38.81,0.2898,88.27,566.0,24.18,37.79,0.3029,628.1,1.0,1.0,0.0,292.93085,37.60664,37.6065678,0.032,0.0,1.0,0.0,1
0.0,2455029.191,0.025,4.664,1006.2,1.70401,2.7,0.1353,89.96,632.0,37.82,31.72,0.2676,29.5,2.0,1.0,-0.12,292.26813,37.955639,37.95565,0.02,0.0,1.0,0.0,0
1.0,2454965.347,1.256,1.1507,4993.8,0.8217,26.93,0.0176,69.01,1477.0,1124.35,3.51,0.2337,272.0,1.0,1.0,-0.48,290.63943,38.28463,38.284427,0.65,0.0,1.0,0.0,1
0.0,2455008.597,0.291,10.1289,8244.1,0.79964,9.83,0.3779,89.76,434.0,8.41,68.23,0.2676,318.3,2.0,1.0,-0.06,294.4335,38.35545,38.355356,0.034,0.0,1.0,0.0,0
1.0,2454971.904,1.284,1.6477,4952.0,1.73124,72.52,0.0882,86.04,1211.0,509.55,18.6,0.2891,180.6,1.0,1.0,0.08,290.862,38.35358,38.353012,7.017,0.0,1.0,0.0,1
0.0,2455202.569,0.74,19.292,7019.0,0.0093,9.84,0.1253,81.23,829.0,111.67,4.85,0.311,56.0,1.0,1.0,-0.16,286.00031,38.284599,38.2856523,7.4063,0.0,1.0,0.0,1
0.0,2454966.212,1.2313,2.3808,2025.1,0.26727,31.52,0.0112,23.49,2509.0,9374.09,1.341,0.283,236.9,1.0,1.423529411764706,0.12,293.02512,37.992641,43.62016938,-0.1715647058823529,0.0,0.0,1.0,1
1.0,2454966.388,1.27,6.551,1717.5,0.05269,149.71,0.0228,19.08,3303.0,28084.15,1.344,0.2431,365.7,1.0,1.0,-0.02,292.84213,47.483829,47.483923,-1.805,0.0,1.0,0.0,1
0.0,2455007.523,0.916,3.211,834.9,0.22536,3.1,0.0785,84.3,879.0,140.92,9.22,0.2916,59.1,2.0,1.0,-0.2,288.21194,46.615002,46.615152,0.07,0.0,1.0,0.0,0
0.0,2455007.222,0.838,4.9381,902.0,0.56084,3.01,0.2155,88.6,530.0,18.7,34.3,0.2916,39.3,2.0,2.0,-0.2,288.21194,46.615002,46.61502,1.38,0.0,1.0,0.0,0
1.0,2454990.317,1.161,5.317,1467.9,0.08268,10.05,0.1692,86.37,262.0,1.12,18.31,0.426,18.3,1.0,1.0,-0.2,291.10846,37.857792,37.85819,-9.79,0.0,1.0,0.0,1
1.0,2454973.742,1.165,3.319,283.5,0.01755,34.0,0.0821,72.77,1197.0,484.58,3.93,0.2904,35.4,1.0,1.0,0.02,292.73627,37.560341,37.55564,-28.18,0.0,1.0,0.0,1
0.0,2454968.95,0.026,5.624,290.6,0.72319,1.64,0.116,89.93,758.0,78.26,20.086,0.2916,15.6,1.0,1.0,-0.16,293.25412,37.846191,37.84578,-0.9,0.0,1.0,0.0,0
1.0,2454966.382,1.204,5.714,408.5,0.12417,47.75,0.0134,10.53,3271.0,27241.45,1.224,0.3023,100.1,1.0,1.0,-0.22,292.58304,38.374378,38.373,4.51,0.0,1.0,0.0,1
0.0,2454968.587,0.015,4.7476,766.6,0.52073,2.59,0.066,89.92,990.0,227.15,10.081,0.2889,43.2,1.0,1.0,-0.08,293.18454,37.969841,37.969614,0.37,0.0,1.0,0.0,0
0.0,2455008.731,0.015,3.8633,529.8,1.09896,2.45,0.0744,89.94,1051.0,288.92,14.225,0.3032,54.3,1.0,1.0,-0.16,289.4317,46.617531,46.617503,0.5,0.0,1.0,0.0,0
0.0,2455008.645,0.494,2.7144,2039.7,2.72405,3.67,0.0744,88.69,690.0,53.68,21.6,0.0989,120.9,1.0,1.0,0.4,283.86603,46.789589,46.789518,-0.12,0.0,1.0,0.0,0
0.0,2455008.073,0.485,2.44093,36719.0,9.24825,2.31,0.0485,89.35,181.0,0.26,42.91,0.366,2981.3,1.0,1.0,0.0,287.55972,46.957085,46.95590101,-1.9344,0.0,1.0,0.0,1
0.0,2455010.153,0.512,6.37505,37545.0,0.62227,15.61,0.118,88.55,614.0,33.6,20.176,0.2396,1642.2,1.0,1.0,-0.1,295.47067,44.010738,44.010744,-0.135,0.0,1.0,0.0,1
1.0,2455187.889,4.246,2.4894,5897.4,1.30666,268.65,0.0263,44.32,1268.0,612.49,5.93,0.2521,130.0,1.0,1.0,-0.34,297.82956,41.141949,41.144227,7.55,0.0,1.0,0.0,1
1.0,2454966.329,0.878,3.3208,5811.5,0.10288,14.49,0.0248,64.01,2378.0,7548.29,2.0048,0.3218,603.4,1.0,1.0,0.04,292.76434,41.27528,41.2745875,1.9849,0.0,1.0,0.0,1
0.0,2454967.355,0.842,6.9547,12992.0,0.19682,23.76,0.1473,86.95,965.0,205.39,15.85,0.3036,2477.0,1.0,1.0,-0.3,297.52545,41.261841,41.261838,-0.1031,0.0,1.0,0.0,1
1.0,2455012.303,0.911,12.8164,2969.2,0.005,5.67,0.0464,53.75,1118.0,368.33,1.5415,0.2711,294.8,1.0,1.0,-0.22,291.98337,41.555111,41.558384,-9.99,0.0,1.0,0.0,1
1.0,2454967.104,1.199,4.02,598.9,0.01503,23.6,0.0619,65.41,1039.0,275.65,2.88,0.2868,36.7,1.0,1.0,-0.04,292.85608,38.37257,38.372058,8.83,0.0,1.0,0.0,1
0.0,2454970.588,0.979,6.221,536.4,0.01522,4.12,0.1003,78.63,915.0,165.3,4.96,0.2949,31.7,4.0,1.0,-0.36,290.41327,38.34375,38.34369,-0.14,0.0,1.0,0.0,0
0.0,2454967.828,0.645,3.0137,363.0,1.21123,2.0,0.0748,87.69,865.0,132.46,16.02,0.1914,28.6,2.0,2.0,0.14,291.30222,47.697762,47.69779,-0.44,0.0,1.0,0.0,0
0.0,2454969.357,0.899,1.7244,511.5,1.39386,2.36,0.0684,86.66,840.0,117.33,15.42,0.1959,56.3,2.0,1.0,0.0,291.06293,47.484798,47.484872,0.02,0.0,1.0,0.0,0
